setting	metric	analysis_variant	information_protocol	approximation	regularization_view	model_a	model_b	roots	mean_log_score_a_minus_b	root_wins_a	root_ties	replicates	seed	conditional_95_lower	conditional_95_upper
uniform20	joint	unrounded_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	retention_bounded	current_only	338	0.23575383771094774	314	0	5000	2026092007	0.1297574555531829	0.33511419265881454
uniform20	joint	unrounded_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	retention_bounded	input_plus_surface	338	-0.023524730889555704	48	0	5000	2026092007	-0.040167646835689005	-0.008024271553765868
uniform20	joint	unrounded_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	retention_bounded	HU_plus_surface	338	-0.0478598658696509	44	0	5000	2026092007	-0.09627733437681547	-0.005391416547942906
uniform20	joint	unrounded_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	retention_bounded	retention_bounded_plus_HU	338	-0.03403277820714656	47	0	5000	2026092007	-0.07410211497936763	-0.00046368501789769
uniform20	joint	unrounded_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	current_only	338	0.23575383772113664	314	0	5000	2026092007	0.12975745578393233	0.3351141928682417
uniform20	joint	unrounded_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	input_plus_surface	338	-0.023524730879366802	48	0	5000	2026092007	-0.04016764662119701	-0.00802427169855544
uniform20	joint	unrounded_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	HU_plus_surface	338	-0.047859865859461996	44	0	5000	2026092007	-0.0962773347812796	-0.005391416367739272
uniform20	joint	unrounded_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	retention_bounded_plus_HU	338	-0.034032778196957665	47	0	5000	2026092007	-0.07410211512938741	-0.0004636848030468875
uniform20	joint	unrounded_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	current_only	input_plus_surface	338	-0.25927856860050347	23	0	5000	2026092007	-0.35375866619276886	-0.1590895912028571
uniform20	joint	unrounded_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	current_only	HU_plus_surface	338	-0.2836137035805986	22	0	5000	2026092007	-0.3749658989996612	-0.1856945206854915
uniform20	joint	unrounded_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	current_only	retention_bounded_plus_HU	338	-0.26978661591809433	27	0	5000	2026092007	-0.36318247197783754	-0.1677091423007092
uniform20	joint	unrounded_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	input_plus_surface	HU_plus_surface	338	-0.024335134980095204	42	0	5000	2026092007	-0.062381034993918054	0.009798591773345695
uniform20	joint	unrounded_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	input_plus_surface	retention_bounded_plus_HU	338	-0.010508047317590863	280	0	5000	2026092007	-0.04488908273994247	0.020673069346229582
uniform20	joint	unrounded_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	HU_plus_surface	retention_bounded_plus_HU	338	0.013827087662504338	285	0	5000	2026092007	-0.002186163220005703	0.029749442342961722
uniform20	joint	unrounded_strict	wholly_unseen	laplace	alpha_zero_numeric_candidate_pending_separability	retention_bounded	retention_nonnegative	338	-5.061893130163342e-12	183	0	5000	2026092007	-4.657461943891051e-10	4.1623126334489056e-10
uniform20	joint	unrounded_strict	wholly_unseen	laplace	alpha_zero_numeric_candidate_pending_separability	retention_bounded	current_only	338	0.22048944087582095	313	0	5000	2026092007	0.11929086190637304	0.3157988046720192
uniform20	joint	unrounded_strict	wholly_unseen	laplace	alpha_zero_numeric_candidate_pending_separability	retention_bounded	input_plus_surface	338	-0.034949092748276615	46	0	5000	2026092007	-0.053493786641956274	-0.017657501499451778
uniform20	joint	unrounded_strict	wholly_unseen	laplace	alpha_zero_numeric_candidate_pending_separability	retention_bounded	HU_plus_surface	338	-0.05140600393824672	35	0	5000	2026092007	-0.10826106179872465	0.002417762105578935
uniform20	joint	unrounded_strict	wholly_unseen	laplace	alpha_zero_numeric_candidate_pending_separability	retention_bounded	retention_bounded_plus_HU	338	-0.035929683411315284	51	0	5000	2026092007	-0.08484208375211927	0.008787043884358206
uniform20	joint	unrounded_strict	wholly_unseen	laplace	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	current_only	338	0.2204894408808828	313	0	5000	2026092007	0.11929086198588908	0.3157988047719714
uniform20	joint	unrounded_strict	wholly_unseen	laplace	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	input_plus_surface	338	-0.03494909274321472	46	0	5000	2026092007	-0.05349378598365091	-0.017657501249173584
uniform20	joint	unrounded_strict	wholly_unseen	laplace	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	HU_plus_surface	338	-0.05140600393318482	35	0	5000	2026092007	-0.10826106184810494	0.002417762446963639
uniform20	joint	unrounded_strict	wholly_unseen	laplace	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	retention_bounded_plus_HU	338	-0.03592968340625339	51	0	5000	2026092007	-0.08484208379203165	0.008787044146670244
uniform20	joint	unrounded_strict	wholly_unseen	laplace	alpha_zero_numeric_candidate_pending_separability	current_only	input_plus_surface	338	-0.2554385336240976	24	0	5000	2026092007	-0.34589629187223814	-0.1589850568587791
uniform20	joint	unrounded_strict	wholly_unseen	laplace	alpha_zero_numeric_candidate_pending_separability	current_only	HU_plus_surface	338	-0.27189544481406763	22	0	5000	2026092007	-0.3624727381063536	-0.1699266072385218
uniform20	joint	unrounded_strict	wholly_unseen	laplace	alpha_zero_numeric_candidate_pending_separability	current_only	retention_bounded_plus_HU	338	-0.2564191242871362	26	0	5000	2026092007	-0.34683303687392875	-0.15245276929552393
uniform20	joint	unrounded_strict	wholly_unseen	laplace	alpha_zero_numeric_candidate_pending_separability	input_plus_surface	HU_plus_surface	338	-0.016456911189970093	50	0	5000	2026092007	-0.06266939283875339	0.030745843997491414
uniform20	joint	unrounded_strict	wholly_unseen	laplace	alpha_zero_numeric_candidate_pending_separability	input_plus_surface	retention_bounded_plus_HU	338	-0.0009805906630386619	238	0	5000	2026092007	-0.043925696833494364	0.04143170659702216
uniform20	joint	unrounded_strict	wholly_unseen	laplace	alpha_zero_numeric_candidate_pending_separability	HU_plus_surface	retention_bounded_plus_HU	338	0.015476320526931438	293	0	5000	2026092007	-0.0056555077834298745	0.034423686781289486
uniform20	joint	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	retention_bounded	retention_nonnegative	338	-5.061893130163342e-12	183	0	5000	2026092007	-4.657461943891051e-10	4.1623126334489056e-10
uniform20	joint	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	retention_bounded	current_only	338	0.22048944087582095	313	0	5000	2026092007	0.11929086190637304	0.3157988046720192
uniform20	joint	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	retention_bounded	input_plus_surface	338	-0.034949092748276615	46	0	5000	2026092007	-0.053493786641956274	-0.017657501499451778
uniform20	joint	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	retention_bounded	HU_plus_surface	338	-0.06231408080771386	37	0	5000	2026092007	-0.1165387963470167	-0.01345448452126132
uniform20	joint	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	retention_bounded	retention_bounded_plus_HU	338	-0.04004276031248128	47	0	5000	2026092007	-0.08551728366641063	0.00042709426263133176
uniform20	joint	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	current_only	338	0.2204894408808828	313	0	5000	2026092007	0.11929086198588908	0.3157988047719714
uniform20	joint	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	input_plus_surface	338	-0.03494909274321472	46	0	5000	2026092007	-0.05349378598365091	-0.017657501249173584
uniform20	joint	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	HU_plus_surface	338	-0.06231408080265198	37	0	5000	2026092007	-0.1165387964608787	-0.013454484758650973
uniform20	joint	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	retention_bounded_plus_HU	338	-0.04004276030741939	47	0	5000	2026092007	-0.08551728382970795	0.0004270941702501901
uniform20	joint	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	current_only	input_plus_surface	338	-0.2554385336240976	24	0	5000	2026092007	-0.34589629187223814	-0.1589850568587791
uniform20	joint	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	current_only	HU_plus_surface	338	-0.2828035216835348	21	0	5000	2026092007	-0.3702388068490499	-0.18526162505690796
uniform20	joint	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	current_only	retention_bounded_plus_HU	338	-0.26053220118830217	27	0	5000	2026092007	-0.3501468976305882	-0.15886943981434026
uniform20	joint	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	input_plus_surface	HU_plus_surface	338	-0.02736498805943724	45	0	5000	2026092007	-0.06971721852495606	0.011556342702958118
uniform20	joint	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	input_plus_surface	retention_bounded_plus_HU	338	-0.00509366756420466	279	0	5000	2026092007	-0.04453628329562706	0.03248835258656081
uniform20	joint	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	HU_plus_surface	retention_bounded_plus_HU	338	0.022271320495232585	288	0	5000	2026092007	0.005636508044281549	0.038956364995271206
uniform20	raising	all_strict	side_informed	laplace	alpha_zero_numeric_candidate_pending_separability	retention_bounded	retention_nonnegative	515	2.276084953117757e-09	258	30	5000	2026092007	-2.243478446767311e-09	6.907135605485614e-09
uniform20	raising	all_strict	side_informed	laplace	alpha_zero_numeric_candidate_pending_separability	retention_bounded	current_only	515	-0.0037816650901422912	253	20	5000	2026092007	-0.023699327013565055	0.01602887297462809
uniform20	raising	all_strict	side_informed	laplace	alpha_zero_numeric_candidate_pending_separability	retention_bounded	input_plus_surface	515	-0.007376714704000242	241	7	5000	2026092007	-0.014163234641731397	-0.0015780955125038953
uniform20	raising	all_strict	side_informed	laplace	alpha_zero_numeric_candidate_pending_separability	retention_bounded	HU_plus_surface	515	-0.012191967060248887	273	7	5000	2026092007	-0.02257286704268143	-0.0035570328561419116
uniform20	raising	all_strict	side_informed	laplace	alpha_zero_numeric_candidate_pending_separability	retention_bounded	retention_bounded_plus_HU	515	-0.006322934410681782	276	4	5000	2026092007	-0.01209961871163445	-0.0019930511530200524
uniform20	raising	all_strict	side_informed	laplace	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	current_only	515	-0.003781667366227242	242	12	5000	2026092007	-0.02369933105872051	0.01602887619624196
uniform20	raising	all_strict	side_informed	laplace	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	input_plus_surface	515	-0.007376716980085197	272	16	5000	2026092007	-0.014163235521267898	-0.00157809680491097
uniform20	raising	all_strict	side_informed	laplace	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	HU_plus_surface	515	-0.01219196933633384	203	22	5000	2026092007	-0.022572866713232897	-0.003557033510266948
uniform20	raising	all_strict	side_informed	laplace	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	retention_bounded_plus_HU	515	-0.006322936686766734	230	6	5000	2026092007	-0.012099625569954656	-0.0019930534286093805
uniform20	raising	all_strict	side_informed	laplace	alpha_zero_numeric_candidate_pending_separability	current_only	input_plus_surface	515	-0.003595049613857953	263	7	5000	2026092007	-0.01874935676835645	0.010810475805253811
uniform20	raising	all_strict	side_informed	laplace	alpha_zero_numeric_candidate_pending_separability	current_only	HU_plus_surface	515	-0.008410301970106596	229	4	5000	2026092007	-0.023587987409642987	0.00557209450862058
uniform20	raising	all_strict	side_informed	laplace	alpha_zero_numeric_candidate_pending_separability	current_only	retention_bounded_plus_HU	515	-0.0025412693205394956	268	7	5000	2026092007	-0.02068647755399044	0.014973500587877199
uniform20	raising	all_strict	side_informed	laplace	alpha_zero_numeric_candidate_pending_separability	input_plus_surface	HU_plus_surface	515	-0.004815252356248643	219	5	5000	2026092007	-0.010276270567606249	-0.0005278961956411296
uniform20	raising	all_strict	side_informed	laplace	alpha_zero_numeric_candidate_pending_separability	input_plus_surface	retention_bounded_plus_HU	515	0.0010537802933184618	293	6	5000	2026092007	-0.0038264547397763205	0.006115757937170971
uniform20	raising	all_strict	side_informed	laplace	alpha_zero_numeric_candidate_pending_separability	HU_plus_surface	retention_bounded_plus_HU	515	0.0058690326495671056	299	35	5000	2026092007	0.0009826201572656658	0.011403369020660107
uniform20	raising	all_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	retention_bounded	retention_nonnegative	515	2.276084953117757e-09	258	30	5000	2026092007	-2.243478446767311e-09	6.907135605485614e-09
uniform20	raising	all_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	retention_bounded	current_only	515	-0.0037816650901422912	253	20	5000	2026092007	-0.023699327013565055	0.01602887297462809
uniform20	raising	all_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	retention_bounded	input_plus_surface	515	-0.007376714704000242	241	7	5000	2026092007	-0.014163234641731397	-0.0015780955125038953
uniform20	raising	all_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	retention_bounded	HU_plus_surface	515	-0.011562874554264494	280	10	5000	2026092007	-0.02157265835966992	-0.0031527309093602406
uniform20	raising	all_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	retention_bounded	retention_bounded_plus_HU	515	-0.005734858789342856	268	3	5000	2026092007	-0.010996808675235769	-0.0018232053826216187
uniform20	raising	all_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	current_only	515	-0.003781667366227242	242	12	5000	2026092007	-0.02369933105872051	0.01602887619624196
uniform20	raising	all_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	input_plus_surface	515	-0.007376716980085197	272	16	5000	2026092007	-0.014163235521267898	-0.00157809680491097
uniform20	raising	all_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	HU_plus_surface	515	-0.011562876830349449	244	11	5000	2026092007	-0.02157266036568755	-0.0031527300540747124
uniform20	raising	all_strict	side_informed	gh80	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	retention_bounded_plus_HU	515	-0.005734861065427809	214	19	5000	2026092007	-0.010996812739445281	-0.0018232055088443192
