"speaker_split"	"tracker_id"	"start_offset_ms"	"end_offset_ms"	"paired_speaker_support"	"f1_20_positive_speakers"	"f1_20_zero_speakers"	"dress_minus_fleece_f1_20_median_hz"	"f2_20_positive_speakers"	"f2_20_zero_speakers"	"fleece_minus_dress_f2_20_median_hz"	"f1_30_positive_speakers"	"f1_30_zero_speakers"	"dress_minus_fleece_f1_30_median_hz"	"f2_30_positive_speakers"	"f2_30_zero_speakers"	"fleece_minus_dress_f2_30_median_hz"	"f1_40_positive_speakers"	"f1_40_zero_speakers"	"dress_minus_fleece_f1_40_median_hz"	"f2_40_positive_speakers"	"f2_40_zero_speakers"	"fleece_minus_dress_f2_40_median_hz"	"f1_50_positive_speakers"	"f1_50_zero_speakers"	"dress_minus_fleece_f1_50_median_hz"	"f2_50_positive_speakers"	"f2_50_zero_speakers"	"fleece_minus_dress_f2_50_median_hz"	"f1_60_positive_speakers"	"f1_60_zero_speakers"	"dress_minus_fleece_f1_60_median_hz"	"f2_60_positive_speakers"	"f2_60_zero_speakers"	"fleece_minus_dress_f2_60_median_hz"	"f1_70_positive_speakers"	"f1_70_zero_speakers"	"dress_minus_fleece_f1_70_median_hz"	"f2_70_positive_speakers"	"f2_70_zero_speakers"	"fleece_minus_dress_f2_70_median_hz"	"f1_80_positive_speakers"	"f1_80_zero_speakers"	"dress_minus_fleece_f1_80_median_hz"	"f2_80_positive_speakers"	"f2_80_zero_speakers"	"fleece_minus_dress_f2_80_median_hz"
"CONFIRMATION_ODD"	"T6000_W025"	0	-10	50	50	0	"234 685071076623/1000000000000"	50	0	"561 30141438119/40000000000"	50	0	"260 43685147349/500000000000"	50	0	"591 122533933679/200000000000"	50	0	"272 711601850793/1000000000000"	50	0	"634 89189585693/500000000000"	50	0	"290 196616477/800000000"	50	0	"630 549360420339/1000000000000"	50	0	"293 85725924123/250000000000"	50	0	"664 281334302329/500000000000"	50	0	"278 521127632843/1000000000000"	50	0	"648 268392069449/1000000000000"	50	0	"280 149420777107/1000000000000"	50	0	"621 64725217287/1000000000000"
"CONFIRMATION_ODD"	"T6000_W025"	0	0	50	50	0	"237 803055890439/1000000000000"	50	0	"588 485941580397/1000000000000"	50	0	"256 48486517159/500000000000"	50	0	"603 258847931351/500000000000"	50	0	"285 103106051933/250000000000"	50	0	"623 38706019107/40000000000"	50	0	"290 650220181631/1000000000000"	50	0	"657 548245975919/1000000000000"	50	0	"288 161490197311/1000000000000"	50	0	"661 81767921519/200000000000"	50	0	"278 269718815133/500000000000"	50	0	"634 296816183057/1000000000000"	50	0	"262 191820742839/200000000000"	50	0	"575 7601825421/500000000000"
"CONFIRMATION_ODD"	"T6000_W025"	0	10	46	46	0	"238 157010656523/200000000000"	46	0	"651 433216124633/500000000000"	46	0	"256 101895115471/500000000000"	46	0	"661 389376643183/1000000000000"	46	0	"292 268825033101/1000000000000"	46	0	"709 450712731/125000000000"	46	0	"296 19092103147/200000000000"	46	0	"703 927959332883/1000000000000"	46	0	"277 438377628977/500000000000"	46	0	"680 1274126643/7812500000"	46	0	"265 199351971031/200000000000"	46	0	"625 85866722097/1000000000000"	46	0	"256 324419349227/1000000000000"	46	0	"539 6406143281/200000000000"
"CONFIRMATION_ODD"	"T6000_W025"	0	20	43	43	0	"240 306253499/7812500000"	43	0	"696 130977336309/1000000000000"	43	0	"262 374030290671/1000000000000"	43	0	"705 199282092967/200000000000"	43	0	"277 293857973809/1000000000000"	43	0	"709 362963473439/500000000000"	43	0	"278 77390005147/100000000000"	43	0	"720 4977592259/250000000000"	43	0	"270 472755886561/1000000000000"	43	0	"661 668403543453/1000000000000"	43	0	"252 940457296273/1000000000000"	43	0	"559 602508132781/1000000000000"	41	0	"202 300409558949/1000000000000"	42	0	"485 522718559723/1000000000000"
"CONFIRMATION_ODD"	"T6000_W025"	10	-20	50	50	0	"247 901509841299/1000000000000"	50	0	"583 441533541541/1000000000000"	50	0	"257 168552894951/1000000000000"	50	0	"606 71858686979/200000000000"	50	0	"280 5052715401/12500000000"	50	0	"621 90489988643/250000000000"	50	0	"290 196616477/800000000"	50	0	"630 549360420339/1000000000000"	50	0	"292 290073378381/500000000000"	50	0	"665 2631724133/3125000000"	50	0	"285 503273673759/1000000000000"	50	0	"664 120802686931/125000000000"	50	0	"275 19196380767/31250000000"	50	0	"642 214852031443/1000000000000"
"CONFIRMATION_ODD"	"T6000_W025"	10	-10	50	50	0	"248 8523512023/12500000000"	50	0	"592 20242811849/31250000000"	50	0	"259 873585286303/1000000000000"	50	0	"610 3488915393/6250000000"	50	0	"288 419277797793/500000000000"	50	0	"643 20660233549/200000000000"	50	0	"287 287462564627/1000000000000"	50	0	"657 548245975919/1000000000000"	50	0	"283 125922692503/500000000000"	50	0	"657 13192372381/200000000000"	50	0	"277 56900145821/125000000000"	50	0	"607 270524408597/1000000000000"	50	0	"273 85424041937/125000000000"	50	0	"594 170551908881/500000000000"
"CONFIRMATION_ODD"	"T6000_W025"	10	0	50	50	0	"258 33317345909/1000000000000"	50	0	"589 282506779539/500000000000"	50	0	"270 13319034607/125000000000"	50	0	"621 50232829277/62500000000"	50	0	"287 92439202927/100000000000"	50	0	"652 179800732777/500000000000"	50	0	"295 75036192573/250000000000"	50	0	"658 230954383141/250000000000"	50	0	"280 79321980963/100000000000"	50	0	"633 832909598877/1000000000000"	50	0	"284 405513580113/500000000000"	50	0	"623 936519754283/1000000000000"	50	0	"256 113840215423/200000000000"	50	0	"568 23680042629/31250000000"
"CONFIRMATION_ODD"	"T6000_W025"	10	10	45	45	0	"252 819855383763/1000000000000"	45	0	"645 215558809293/1000000000000"	45	0	"279 147505259511/1000000000000"	45	0	"713 131926699593/500000000000"	45	0	"283 186744273067/500000000000"	45	0	"703 141115485527/1000000000000"	45	0	"278 77390005147/100000000000"	45	0	"706 666136741611/1000000000000"	45	0	"268 8747316527/62500000000"	45	0	"650 68249054037/1000000000000"	45	0	"266 239657375747/500000000000"	45	0	"595 5861365413/50000000000"	45	0	"249 431804102017/500000000000"	45	0	"524 331302094047/1000000000000"
"CONFIRMATION_ODD"	"T6000_W025"	10	20	41	41	0	"271 697478343077/1000000000000"	41	0	"704 361596854413/500000000000"	41	0	"304 208149865739/250000000000"	41	0	"722 52618136881/200000000000"	41	0	"310 103976205481/250000000000"	41	0	"719 12655008923/15625000000"	41	0	"284 712028845083/1000000000000"	41	0	"690 387369528699/500000000000"	41	0	"277 274518719897/1000000000000"	41	0	"644 238164259959/1000000000000"	41	0	"260 14468181041/1000000000000"	41	0	"558 107463620227/250000000000"	39	0	"205 291263155203/1000000000000"	41	0	"450 699800451/50000000000"
"CONFIRMATION_ODD"	"T6000_W025"	20	-20	50	50	0	"265 161082879051/250000000000"	50	0	"592 768389866713/1000000000000"	50	0	"285 37651507843/50000000000"	50	0	"629 55639058563/1000000000000"	50	0	"295 453061912187/500000000000"	50	0	"645 915026413013/1000000000000"	50	0	"301 450124029/100000000000"	50	0	"657 548245975919/1000000000000"	50	0	"302 47066607437/100000000000"	50	0	"661 56656162869/1000000000000"	50	0	"279 12564601279/100000000000"	50	0	"627 240940962103/1000000000000"	50	0	"280 152349884337/500000000000"	50	0	"619 47783544003/200000000000"
"CONFIRMATION_ODD"	"T6000_W025"	20	-10	50	50	0	"276 355484065219/1000000000000"	50	0	"594 100234172059/1000000000000"	50	0	"279 30588931067/50000000000"	50	0	"647 588081327087/1000000000000"	50	0	"292 228923677907/500000000000"	50	0	"647 1228915953/125000000000"	50	0	"295 75036192573/250000000000"	50	0	"658 230954383141/250000000000"	50	0	"292 110125205671/1000000000000"	50	0	"649 27947766863/62500000000"	50	0	"285 321575483439/500000000000"	50	0	"637 736093403263/1000000000000"	50	0	"270 931780822867/1000000000000"	50	0	"579 73185054927/500000000000"
"CONFIRMATION_ODD"	"T6000_W025"	20	0	50	50	0	"276 527548662959/1000000000000"	50	0	"628 112717914483/1000000000000"	50	0	"284 618662543269/1000000000000"	50	0	"632 923258871161/1000000000000"	50	0	"290 442508684903/500000000000"	50	0	"635 238790866241/1000000000000"	50	0	"285 35149962451/125000000000"	50	0	"668 299854597071/1000000000000"	50	0	"282 186296977649/1000000000000"	50	0	"640 214377835397/500000000000"	50	0	"273 723446757197/1000000000000"	50	0	"603 72619726659/200000000000"	50	0	"251 42189821439/500000000000"	50	0	"555 139956595401/1000000000000"
"CONFIRMATION_ODD"	"T6000_W025"	20	10	46	46	0	"282 143242953837/1000000000000"	46	0	"704 229953802151/250000000000"	46	0	"287 380074424387/1000000000000"	46	0	"712 124600668229/250000000000"	46	0	"289 231845084963/1000000000000"	46	0	"695 321605765181/1000000000000"	46	0	"278 298120125179/1000000000000"	46	0	"662 496642265913/1000000000000"	46	0	"273 7699045333/40000000000"	46	0	"646 69488693503/100000000000"	46	0	"263 80974002529/200000000000"	46	0	"567 159189234557/250000000000"	45	0	"225 445566712491/1000000000000"	46	0	"507 108258161129/500000000000"
"CONFIRMATION_ODD"	"T6000_W025"	20	20	40	40	0	"285 279878315551/1000000000000"	40	0	"707 699713003761/1000000000000"	40	0	"279 67360888181/100000000000"	40	0	"704 99267113819/1000000000000"	40	0	"275 18406570129/50000000000"	40	0	"734 196102909969/1000000000000"	40	0	"271 993623669487/1000000000000"	40	0	"667 356904886311/500000000000"	40	0	"257 229112693211/500000000000"	40	0	"599 104724079221/125000000000"	39	0	"235 148872927733/250000000000"	40	0	"517 776166094451/1000000000000"	38	0	"185 28924746911/250000000000"	36	0	"353 22293434297/62500000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	-20	-20	43	42	0	"135 20436901499/200000000000"	42	0	"361 34754581537/1000000000000"	43	0	"175 28196563777/1000000000000"	38	0	"422 155603777779/250000000000"	43	0	"207 367693448737/1000000000000"	40	0	"489 953342114053/1000000000000"	43	0	"229 13582530939/250000000000"	38	0	"534 18085453527/31250000000"	43	0	"247 519394157491/1000000000000"	38	0	"524 526642434371/1000000000000"	43	0	"257 174286246449/500000000000"	41	0	"535 246557873577/250000000000"	43	0	"234 27199320961/250000000000"	41	0	"576 153062534491/1000000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	-20	-10	44	44	0	"147 818385702713/1000000000000"	40	0	"372 72455585839/1000000000000"	44	0	"179 5397419759/500000000000"	39	0	"438 11828071759/12500000000"	44	0	"215 229232943727/250000000000"	39	0	"481 752266167887/1000000000000"	44	0	"228 921207032919/1000000000000"	40	0	"524 634042915329/1000000000000"	44	0	"252 121342202773/250000000000"	42	0	"504 775762928183/1000000000000"	44	0	"249 134440209241/1000000000000"	41	0	"516 245123969947/500000000000"	44	0	"241 962723583/1953125000"	40	0	"541 38433746123/1000000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	-20	0	42	42	0	"151 348305156071/1000000000000"	40	0	"399 255753426513/1000000000000"	42	0	"186 14660804927/40000000000"	38	0	"446 75357908057/200000000000"	42	0	"217 234706418209/500000000000"	39	0	"492 293925715347/1000000000000"	42	0	"238 870372962311/1000000000000"	39	0	"508 431099797759/1000000000000"	42	0	"254 735109301937/1000000000000"	41	0	"528 406087407059/1000000000000"	42	0	"246 23968186937/50000000000"	40	0	"548 88959165913/200000000000"	42	0	"221 865663482631/1000000000000"	41	0	"514 106219892017/500000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	-20	10	37	37	0	"155 61492517019/62500000000"	34	0	"443 741476701889/1000000000000"	37	0	"201 108150447527/1000000000000"	34	0	"469 991187409917/1000000000000"	37	0	"232 56555021943/200000000000"	35	0	"564 407403508551/500000000000"	37	0	"247 6917253163/100000000000"	34	0	"547 3712152751/31250000000"	37	0	"248 212843322193/500000000000"	35	0	"580 136330303289/250000000000"	37	0	"237 315461450569/1000000000000"	35	0	"577 23963045913/50000000000"	37	0	"219 591502315071/1000000000000"	36	0	"448 333462786361/500000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	-20	20	37	37	0	"166 15394636777/15625000000"	36	0	"477 103442365951/125000000000"	37	0	"213 73952931039/250000000000"	35	0	"556 168774840589/500000000000"	37	0	"240 236528095233/250000000000"	35	0	"584 487942612747/1000000000000"	37	0	"259 174313927357/1000000000000"	36	0	"537 741892941831/1000000000000"	37	0	"245 864962708637/1000000000000"	36	0	"570 93466016857/500000000000"	37	0	"225 148806548971/500000000000"	35	0	"525 106748312671/200000000000"	37	0	"212 16691390619/20000000000"	34	0	"403 581611440313/1000000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	-10	-20	44	44	0	"158 480487717107/1000000000000"	39	0	"431 167660888783/250000000000"	44	0	"196 266398093857/500000000000"	40	0	"477 451675811073/1000000000000"	44	0	"220 83605084319/500000000000"	40	0	"498 825465058969/1000000000000"	44	0	"237 157826226763/250000000000"	40	0	"496 3242084077/1000000000000"	44	0	"252 68896055329/100000000000"	43	0	"502 258457043197/500000000000"	44	0	"252 331153474193/500000000000"	42	0	"530 473171382851/1000000000000"	44	0	"235 476005235457/500000000000"	42	0	"521 8676166793/500000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	-10	-10	43	43	0	"164 686118658359/1000000000000"	39	0	"440 613928026309/1000000000000"	43	0	"195 787840691093/1000000000000"	39	0	"471 611040366379/1000000000000"	43	0	"220 2168026917/40000000000"	41	0	"491 201194737657/1000000000000"	43	0	"243 149195518041/250000000000"	38	0	"504 40588966529/50000000000"	43	0	"256 111493607341/1000000000000"	40	0	"548 47192106553/500000000000"	43	0	"249 24892690693/1000000000000"	40	0	"540 400391265637/1000000000000"	43	0	"238 281217302729/500000000000"	41	0	"554 928682843769/1000000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	-10	0	42	42	0	"171 342398898481/1000000000000"	39	0	"451 600366067357/1000000000000"	42	0	"210 25428746979/100000000000"	40	0	"505 258271466767/500000000000"	42	0	"236 9386350309/31250000000"	39	0	"527 859640456847/1000000000000"	42	0	"248 412539554689/1000000000000"	39	0	"489 27826238773/200000000000"	42	0	"248 397463559811/1000000000000"	40	0	"512 375424569059/1000000000000"	42	0	"230 61622547371/250000000000"	39	0	"536 81585324607/250000000000"	42	0	"221 199048632017/500000000000"	40	0	"504 824650789669/1000000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	-10	10	39	39	0	"183 515060834177/1000000000000"	35	0	"481 25579458379/40000000000"	39	0	"226 13792238827/20000000000"	37	0	"515 116654855031/250000000000"	39	0	"258 148318052973/1000000000000"	36	0	"559 318233420179/500000000000"	39	0	"252 135847528237/200000000000"	38	0	"553 33952539/40000000000"	39	0	"244 1385707733/1953125000"	38	0	"597 419601929459/500000000000"	39	0	"225 88405282313/1000000000000"	38	0	"565 29477123953/50000000000"	39	0	"221 267662942351/1000000000000"	38	0	"440 12398192977/15625000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	-10	20	37	37	0	"192 202935982449/1000000000000"	34	0	"491 78484219663/100000000000"	37	0	"229 7667119011/8000000000"	34	0	"558 118722696531/200000000000"	37	0	"245 260455819897/1000000000000"	34	0	"569 263474411611/500000000000"	37	0	"246 128216510313/250000000000"	34	0	"586 157898905929/1000000000000"	37	0	"240 85043344531/200000000000"	35	0	"569 34859652777/100000000000"	37	0	"221 137354351101/250000000000"	36	0	"521 14859048233/25000000000"	37	0	"213 270067943463/500000000000"	32	0	"371 129586681751/250000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	0	-20	44	44	0	"198 107240987459/500000000000"	39	0	"437 270175318517/500000000000"	44	0	"220 817668539621/1000000000000"	42	0	"480 372576329697/1000000000000"	44	0	"233 111039199729/200000000000"	41	0	"494 132528251969/1000000000000"	44	0	"243 89592801567/200000000000"	39	0	"509 326898201479/500000000000"	44	0	"250 205630510627/1000000000000"	43	0	"474 765045270589/1000000000000"	44	0	"251 29993662709/500000000000"	42	0	"506 29332761987/62500000000"	44	0	"231 119777647157/500000000000"	42	0	"508 202336498521/500000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	0	-10	45	45	0	"202 29030482677/200000000000"	42	0	"447 726636606519/1000000000000"	45	0	"228 58828303101/125000000000"	42	0	"490 79132263309/200000000000"	45	0	"236 384534525661/500000000000"	40	0	"509 968371471881/1000000000000"	45	0	"239 51967132759/1000000000000"	44	0	"489 4725363/6250000"	45	0	"249 86270918659/500000000000"	43	0	"477 364763229441/500000000000"	45	0	"246 226745080111/1000000000000"	43	0	"514 37125377627/1000000000000"	45	0	"231 127376728081/250000000000"	44	0	"481 964488492807/1000000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	0	0	46	46	0	"216 86247859987/125000000000"	43	0	"448 82741213069/250000000000"	46	0	"232 813674978143/1000000000000"	43	0	"474 817885750131/1000000000000"	46	0	"246 88512795929/500000000000"	40	0	"479 29283280963/31250000000"	46	0	"252 894995321517/1000000000000"	44	0	"525 190399297449/200000000000"	46	0	"251 897239444551/1000000000000"	44	0	"526 69122420287/100000000000"	46	0	"233 516646274699/1000000000000"	43	0	"515 61034104979/200000000000"	46	0	"215 828806590023/1000000000000"	44	0	"465 81139678383/250000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	0	10	41	41	0	"217 529849622729/1000000000000"	38	0	"513 168464663803/250000000000"	41	0	"237 15305878487/25000000000"	37	0	"495 17385960143/40000000000"	41	0	"242 194657432039/500000000000"	36	0	"527 240264661709/500000000000"	41	0	"248 456275040579/500000000000"	38	0	"530 87028313939/250000000000"	41	0	"244 816725694853/1000000000000"	39	0	"553 52244685939/200000000000"	41	0	"224 968263135567/1000000000000"	39	0	"522 60755547559/62500000000"	41	0	"213 149252721451/200000000000"	39	0	"413 91150422051/1000000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	0	20	41	41	0	"228 708829258861/1000000000000"	38	0	"502 188201541361/500000000000"	41	0	"252 135056855431/200000000000"	38	0	"428 193889123669/1000000000000"	41	0	"253 904182369229/1000000000000"	40	0	"524 156847292839/1000000000000"	41	0	"247 30549347349/250000000000"	38	0	"560 430123001271/1000000000000"	41	0	"236 11683092547/40000000000"	37	0	"482 79344144259/250000000000"	41	0	"227 680345797/12500000000"	39	0	"424 958702519587/1000000000000"	41	0	"204 81759285521/250000000000"	31	0	"288 67242478147/1000000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	10	-20	46	46	0	"223 63783332859/250000000000"	44	0	"493 363814196181/1000000000000"	46	0	"226 407518987387/1000000000000"	43	0	"489 440131308853/1000000000000"	46	0	"245 344973550173/1000000000000"	41	0	"502 277737690139/500000000000"	46	0	"242 13736646081/250000000000"	42	0	"506 46611249377/250000000000"	46	0	"255 578660305073/1000000000000"	44	0	"451 10751085079/20000000000"	46	0	"252 489560613997/1000000000000"	43	0	"518 748298826607/1000000000000"	46	0	"249 888699904651/1000000000000"	42	0	"500 257626980777/1000000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	10	-10	47	47	0	"232 123190429917/500000000000"	45	0	"477 898776192743/1000000000000"	47	0	"238 616162888289/1000000000000"	42	0	"480 93770326293/100000000000"	47	0	"249 273148139291/1000000000000"	40	0	"489 45208494271/200000000000"	47	0	"254 42046479983/100000000000"	45	0	"500 197688494511/500000000000"	47	0	"247 171302491481/500000000000"	44	0	"503 255416677441/1000000000000"	47	0	"249 232523726351/500000000000"	43	0	"531 650671654141/1000000000000"	47	0	"227 342086908707/500000000000"	44	0	"493 1815597207/25000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	10	0	47	47	0	"236 374357537573/1000000000000"	43	0	"494 27360777087/31250000000"	47	0	"246 979947054311/1000000000000"	41	0	"488 339117962673/1000000000000"	47	0	"253 57066869269/1000000000000"	45	0	"500 158562581751/500000000000"	47	0	"254 833625229121/1000000000000"	44	0	"516 476619086461/500000000000"	47	0	"250 228918915977/500000000000"	44	0	"519 126062936931/200000000000"	47	0	"233 8160790013/12500000000"	43	0	"494 173574563001/250000000000"	47	0	"218 123275231367/1000000000000"	43	0	"452 188342772373/250000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	10	10	42	42	0	"230 393354978709/1000000000000"	38	0	"493 355401147171/1000000000000"	42	0	"249 10120656091/200000000000"	38	0	"486 873848481621/1000000000000"	42	0	"248 35364454153/100000000000"	39	0	"518 12967733929/15625000000"	42	0	"247 184020849793/1000000000000"	40	0	"565 10947376077/40000000000"	42	0	"238 442833014461/500000000000"	38	0	"550 351090823567/500000000000"	42	0	"225 20398100583/100000000000"	40	0	"470 271545050293/500000000000"	42	0	"213 395661825593/500000000000"	36	0	"397 708140862183/1000000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	10	20	42	42	0	"239 604447783179/1000000000000"	37	0	"457 58824076119/62500000000"	42	0	"241 86649485729/100000000000"	37	0	"510 375465531743/1000000000000"	42	0	"246 14179413491/62500000000"	39	0	"512 326197562547/1000000000000"	42	0	"239 74828446311/125000000000"	39	0	"522 212948905153/1000000000000"	42	0	"230 50937987281/100000000000"	40	0	"466 338406560899/500000000000"	42	0	"218 9801338059/31250000000"	39	0	"410 744783963111/1000000000000"	42	0	"199 249889829/1250000000"	29	0	"266 335816873439/1000000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	20	-20	46	46	0	"238 174978859343/1000000000000"	41	0	"456 376566152839/1000000000000"	46	0	"246 173595079431/1000000000000"	41	0	"437 119088763343/250000000000"	46	0	"254 7706346813/500000000000"	39	0	"458 755308734899/1000000000000"	46	0	"254 30129881301/50000000000"	44	0	"486 220308197723/250000000000"	46	0	"249 538332573789/1000000000000"	43	0	"470 7922473977/500000000000"	46	0	"252 116671437379/125000000000"	43	0	"496 33085942821/125000000000"	46	0	"239 177434449989/200000000000"	43	0	"504 11894134287/50000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	20	-10	48	48	0	"234 357329336647/1000000000000"	43	0	"480 123962161257/200000000000"	48	0	"255 13426419791/100000000000"	43	0	"477 163839762939/1000000000000"	48	0	"254 190365642379/1000000000000"	45	0	"505 33911736067/50000000000"	48	0	"255 3052301523/15625000000"	45	0	"516 586267165471/1000000000000"	48	0	"248 268079293227/500000000000"	45	0	"510 462244945403/500000000000"	48	0	"238 922147908453/1000000000000"	43	0	"520 792320119853/1000000000000"	48	0	"225 46135589751/200000000000"	45	0	"473 684349801/8000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	20	0	45	45	0	"249 65646001497/250000000000"	42	0	"484 109262349253/1000000000000"	45	0	"251 193189396791/1000000000000"	41	0	"508 22839641481/1000000000000"	45	0	"249 705052101313/1000000000000"	43	0	"515 86923608667/1000000000000"	45	0	"248 46313942329/125000000000"	42	0	"535 357744938113/1000000000000"	45	0	"243 102630819679/500000000000"	43	0	"513 1670479283/200000000000"	45	0	"220 304368090831/500000000000"	43	0	"465 274253247659/500000000000"	45	0	"214 226477822371/500000000000"	43	0	"445 103209768233/200000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	20	10	41	41	0	"238 493121618943/1000000000000"	38	0	"511 444978635793/1000000000000"	41	0	"242 841189433681/1000000000000"	38	0	"551 43644406793/100000000000"	41	0	"247 23637890063/31250000000"	39	0	"569 334764308163/1000000000000"	41	0	"240 872743395183/1000000000000"	39	0	"546 170339554103/200000000000"	41	0	"230 97041462729/500000000000"	40	0	"529 345298352973/500000000000"	41	0	"222 175562366191/250000000000"	38	0	"451 103952093743/250000000000"	41	0	"202 781312205071/1000000000000"	38	0	"382 317871901849/1000000000000"
"DEVELOPMENT_EVEN"	"T4500_W025"	20	20	41	41	0	"250 143267832117/1000000000000"	37	0	"475 342564971137/1000000000000"	41	0	"246 60376729417/250000000000"	39	0	"490 550412250669/1000000000000"	41	0	"248 254980314267/1000000000000"	39	0	"557 430699503419/500000000000"	41	0	"239 288802279491/1000000000000"	38	0	"539 793807290301/1000000000000"	41	0	"228 112957581561/500000000000"	39	0	"440 198850957587/250000000000"	41	0	"217 1566352733/20000000000"	35	0	"394 90433331831/1000000000000"	40	0	"196 381721674063/500000000000"	33	0	"243 58102907261/200000000000"
"DEVELOPMENT_EVEN"	"T5000_W025"	-20	-20	47	47	0	"153 17184434883/1000000000000"	46	0	"368 25292887067/40000000000"	47	0	"190 341810941801/500000000000"	47	0	"479 244103575591/1000000000000"	47	0	"220 37328923467/250000000000"	46	0	"527 937524630369/1000000000000"	47	0	"247 187588186481/1000000000000"	47	0	"556 12203385673/200000000000"	47	0	"261 943569603073/1000000000000"	47	0	"584 331917123049/1000000000000"	47	0	"268 12310182527/40000000000"	46	0	"586 28721983497/62500000000"	47	0	"257 628138673343/1000000000000"	46	0	"603 59524025147/125000000000"
"DEVELOPMENT_EVEN"	"T5000_W025"	-20	-10	47	47	0	"157 246918505119/500000000000"	47	0	"391 474115651877/1000000000000"	47	0	"194 977358212029/1000000000000"	46	0	"520 186286209041/500000000000"	47	0	"229 792846556393/1000000000000"	47	0	"543 401415323221/500000000000"	47	0	"255 10838840407/62500000000"	47	0	"566 57665380093/62500000000"	47	0	"270 4133085311/8000000000"	46	0	"596 247396000093/250000000000"	47	0	"264 102724744951/200000000000"	46	0	"587 499656895873/500000000000"	47	0	"257 98127604797/125000000000"	46	0	"577 978652418699/1000000000000"
"DEVELOPMENT_EVEN"	"T5000_W025"	-20	0	47	47	0	"165 11126307417/31250000000"	47	0	"447 457776996289/500000000000"	47	0	"203 90715715901/500000000000"	46	0	"517 471201233993/1000000000000"	47	0	"243 35937223213/50000000000"	47	0	"562 489055693573/500000000000"	47	0	"265 7600038567/20000000000"	47	0	"570 403412393299/500000000000"	47	0	"277 196826724873/1000000000000"	46	0	"591 851850561679/1000000000000"	47	0	"256 7815113879/31250000000"	46	0	"598 291463039183/1000000000000"	47	0	"244 133194597641/1000000000000"	46	0	"539 44966193881/250000000000"
"DEVELOPMENT_EVEN"	"T5000_W025"	-20	10	47	47	0	"175 723505891/1562500000"	47	0	"488 330290373493/500000000000"	47	0	"217 35584676147/40000000000"	46	0	"566 273834880041/1000000000000"	47	0	"255 74333878829/1000000000000"	47	0	"589 13586724129/125000000000"	47	0	"270 521811034781/1000000000000"	46	0	"631 120740330931/125000000000"	47	0	"264 360495559509/500000000000"	46	0	"607 361998380543/500000000000"	47	0	"253 339765946239/1000000000000"	47	0	"603 655108533037/1000000000000"	47	0	"241 859103501419/1000000000000"	45	0	"518 99462643843/100000000000"
"DEVELOPMENT_EVEN"	"T5000_W025"	-20	20	47	47	0	"179 44073371951/50000000000"	47	0	"503 138798457711/250000000000"	47	0	"230 146657865633/1000000000000"	46	0	"567 753695647599/1000000000000"	47	0	"266 348277337781/1000000000000"	47	0	"602 278010363089/1000000000000"	47	0	"276 431498190527/500000000000"	46	0	"626 316491763227/1000000000000"	47	0	"260 681978039893/1000000000000"	46	0	"612 87032233077/1000000000000"	47	0	"245 568848159297/1000000000000"	47	0	"563 402173413509/500000000000"	47	0	"217 247839761167/500000000000"	46	0	"429 145248932481/250000000000"
"DEVELOPMENT_EVEN"	"T5000_W025"	-10	-20	47	47	0	"171 25712608491/31250000000"	47	0	"456 13375311463/1000000000000"	47	0	"206 486417407/7812500000"	46	0	"533 566332176777/1000000000000"	47	0	"239 553421743239/1000000000000"	47	0	"544 133953630983/200000000000"	47	0	"260 83349751721/100000000000"	47	0	"566 57665380093/62500000000"	47	0	"269 4761366717/50000000000"	46	0	"592 533318033033/1000000000000"	47	0	"270 50691876419/62500000000"	46	0	"588 315371468941/1000000000000"	47	0	"254 706408057283/1000000000000"	46	0	"589 233064010701/1000000000000"
